,Estado,Sembrada_ha,Cosechada_ha,Año,Mes
1995,Nayarit,34325,33508.0,2016,5
1996,Oaxaca,3130,3130.0,2016,5
1997,Puebla,397,319.0,2016,5
1998,Quintana roo,3864,2078.0,2016,5
1999,San luis potosi,1635,1632.0,2016,5
2000,Sinaloa,1518,1518.0,2016,5
2001,Tabasco,3535,3490.0,2016,5
2002,Tamaulipas,511,511.0,2016,5
2003,Veracruz,21953,19264.0,2016,5
2004,Yucatan,526,405.0,2016,5
2005,Total,120301,113916.0,2016,5
2006,Campeche,2580,2564.0,2016,6
2007,Chiapas,41380,41362.0,2016,6
2008,Chihuahua,26,26.0,2016,6
2009,Guerrero,231,231.0,2016,6
2010,Hidalgo,2882,2880.0,2016,6
2011,Jalisco,1761,1761.0,2016,6
2012,Nayarit,34325,33508.0,2016,6
2013,Oaxaca,3130,3130.0,2016,6
2014,Puebla,397,331.0,2016,6
2015,Quintana roo,3864,3320.0,2016,6
2016,San luis potosi,1635,1632.0,2016,6
2017,Sinaloa,1518,1518.0,2016,6
2018,Tabasco,3535,3490.0,2016,6
2019,Tamaulipas,511,511.0,2016,6
2020,Veracruz,21953,21180.0,2016,6
2021,Yucatan,526,485.0,2016,6
2022,Total,120301,117930.0,2016,6
2023,Campeche,2580,2564.0,2016,7
2024,Chiapas,41380,41362.0,2016,7
2025,Chihuahua,26,26.0,2016,7
2026,Guerrero,231,231.0,2016,7
2027,Hidalgo,2882,2880.0,2016,7
2028,Jalisco,1761,1761.0,2016,7
2029,Nayarit,34325,33508.0,2016,7
2030,Oaxaca,3130,3130.0,2016,7
2031,Puebla,397,388.0,2016,7
2032,Quintana roo,3864,3646.0,2016,7
2033,San luis potosi,1635,1632.0,2016,7
2034,Sinaloa,1518,1518.0,2016,7
2035,Sonora,47,15.0,2016,7
2036,Tabasco,3535,3490.0,2016,7
2037,Tamaulipas,511,511.0,2016,7
2038,Veracruz,21953,21726.0,2016,7
2039,Yucatan,526,485.0,2016,7
2040,Total,120301,118875.0,2016,7
2041,Campeche,2580,2564.0,2016,8
2042,Chiapas,41380,41362.0,2016,8
2043,Chihuahua,26,26.0,2016,8
2044,Guerrero,231,231.0,2016,8
2045,Hidalgo,2882,2882.0,2016,8
2046,Jalisco,1761,1761.0,2016,8
2047,Nayarit,34325,33508.0,2016,8
2048,Oaxaca,3130,3130.0,2016,8
2049,Puebla,397,397.0,2016,8
2050,Quintana roo,3864,3646.0,2016,8
2051,San luis potosi,1635,1632.0,2016,8
2052,Sinaloa,1518,1518.0,2016,8
2053,Sonora,47,15.0,2016,8
2054,Tabasco,3535,3490.0,2016,8
2055,Tamaulipas,511,511.0,2016,8
2056,Veracruz,21953,21820.0,2016,8
2057,Yucatan,526,526.0,2016,8
2058,Total,120301,119019.0,2016,8
2059,Campeche,2580,2564.0,2016,9
2060,Chiapas,41380,41362.0,2016,9
2061,Chihuahua,26,26.0,2016,9
2062,Guerrero,231,231.0,2016,9
2063,Hidalgo,2882,2882.0,2016,9
2064,Jalisco,1761,1761.0,2016,9
2065,Nayarit,34325,33508.0,2016,9
2066,Oaxaca,3130,3130.0,2016,9
2067,Puebla,397,397.0,2016,9
2068,Quintana roo,3864,3646.0,2016,9
2069,San luis potosi,1635,1632.0,2016,9
2070,Sinaloa,1518,1518.0,2016,9
2071,Sonora,47,15.0,2016,9
2072,Tabasco,3535,3490.0,2016,9
2073,Tamaulipas,511,511.0,2016,9
2074,Veracruz,21953,21927.0,2016,9
2075,Yucatan,526,526.0,2016,9
2076,Total,120301,119127.0,2016,9
2077,Campeche,2580,2564.0,2016,12
2078,Chiapas,41380,41362.0,2016,12
2079,Chihuahua,26,26.0,2016,12
2080,Guerrero,231,231.0,2016,12
2081,Hidalgo,2882,2882.0,2016,12
2082,Jalisco,1761,1761.0,2016,12
2083,Nayarit,34325,33508.0,2016,12
2084,Oaxaca,3130,3130.0,2016,12
2085,Puebla,397,397.0,2016,12
2086,Quintana roo,3864,3646.0,2016,12
2087,San luis potosi,1635,1632.0,2016,12
2088,Sinaloa,1518,1518.0,2016,12
2089,Sonora,47,15.0,2016,12
2090,Tabasco,3535,3490.0,2016,12
2091,Tamaulipas,511,511.0,2016,12
2092,Veracruz,21953,21927.0,2016,12
2093,Yucatan,526,526.0,2016,12
2094,Total,120301,119127.0,2016,12
2095,Campeche,2095,1747.0,2017,1
2096,Hidalgo,3041,803.0,2017,1
2097,San luis potosi,1605,745.0,2017,1
2098,Total,114792,3295.0,2017,1
2099,Campeche,2095,1885.0,2017,2
2100,Chiapas,41487,12472.0,2017,2
2101,Guerrero,388,138.0,2017,2
2102,Hidalgo,3139,2300.0,2017,2
2103,Nayarit,38505,12333.0,2017,2
2104,Oaxaca,3033,411.0,2017,2
2105,San luis potosi,1605,1443.0,2017,2
2106,Sinaloa,865,32.0,2017,2
2107,Tabasco,2778,566.0,2017,2
2108,Tamaulipas,304,184.0,2017,2
2109,Veracruz,23269,6234.0,2017,2
2110,Yucatan,513,266.0,2017,2
2111,Total,121687,38264.0,2017,2
2112,Campeche,2096,2060.0,2017,3
2113,Chiapas,41487,35312.0,2017,3
2114,Guerrero,388,224.0,2017,3
2115,Hidalgo,3146,2350.0,2017,3
2116,Nayarit,38505,30426.0,2017,3
2117,Oaxaca,3033,1877.0,2017,3
2118,Quintana roo,2045,890.0,2017,3
2119,San luis potosi,1605,1605.0,2017,3
2120,Sinaloa,865,52.0,2017,3
2121,Tabasco,2810,1165.0,2017,3
2122,Tamaulipas,304,201.0,2017,3
2123,Veracruz,23272,8049.0,2017,3
2124,Yucatan,513,513.0,2017,3
2125,Total,121884,84724.0,2017,3
2126,Campeche,2096,2060.0,2017,4
2127,Chiapas,41487,40888.0,2017,4
2128,Guerrero,388,388.0,2017,4
2129,Hidalgo,3146,2350.0,2017,4
2130,Jalisco,1658,781.0,2017,4
2131,Nayarit,38505,37259.0,2017,4
2132,Oaxaca,3033,2648.0,2017,4
2133,Quintana roo,2045,890.0,2017,4
2134,San luis potosi,1605,1605.0,2017,4
2135,Sinaloa,1414,52.0,2017,4
2136,Tabasco,2810,2444.0,2017,4
2137,Tamaulipas,304,288.0,2017,4
2138,Veracruz,23272,13329.0,2017,4
2139,Yucatan,513,513.0,2017,4
2140,Total,122433,105496.0,2017,4
2141,Campeche,2096,2082.0,2017,5
2142,Chiapas,41487,41487.0,2017,5
2143,Guerrero,388,388.0,2017,5
2144,Hidalgo,3146,2747.0,2017,5
2145,Jalisco,1658,1301.0,2017,5
2146,Nayarit,38505,37259.0,2017,5
2147,Oaxaca,3033,3003.0,2017,5
2148,Puebla,143,68.0,2017,5
2149,Quintana roo,2045,1484.0,2017,5
2150,San luis potosi,1605,1605.0,2017,5
2151,Sinaloa,1414,865.0,2017,5
2152,Tabasco,2810,2746.0,2017,5
2153,Tamaulipas,304,294.0,2017,5
2154,Veracruz,23272,18472.0,2017,5
2155,Yucatan,513,513.0,2017,5
2156,Total,122433,114314.0,2017,5
2157,Campeche,2096,2082.0,2017,6
2158,Chiapas,41487,41487.0,2017,6
2159,Guerrero,388,388.0,2017,6
2160,Hidalgo,3146,2747.0,2017,6
2161,Jalisco,1658,1658.0,2017,6
2162,Nayarit,38505,37381.0,2017,6
2163,Oaxaca,3033,3003.0,2017,6
2164,Puebla,143,112.0,2017,6
2165,Quintana roo,2045,1908.0,2017,6
2166,San luis potosi,1605,1605.0,2017,6
2167,Sinaloa,1414,1414.0,2017,6
2168,Sonora,14,14.0,2017,6
2169,Tabasco,2810,2746.0,2017,6
2170,Tamaulipas,304,294.0,2017,6
2171,Veracruz,23272,21932.0,2017,6
2172,Yucatan,513,513.0,2017,6
2173,Total,122433,119283.0,2017,6
2174,Campeche,2096,2082.0,2017,7
2175,Chiapas,41487,41487.0,2017,7
2176,Guerrero,388,388.0,2017,7
2177,Hidalgo,3146,3146.0,2017,7
2178,Jalisco,1658,1658.0,2017,7
2179,Nayarit,38505,37381.0,2017,7
2180,Oaxaca,3033,3003.0,2017,7
2181,Puebla,143,143.0,2017,7
2182,Quintana roo,2045,1908.0,2017,7
2183,San luis potosi,1605,1605.0,2017,7
2184,Sinaloa,1414,1414.0,2017,7
2185,Sonora,14,14.0,2017,7
2186,Tabasco,2810,2746.0,2017,7
2187,Tamaulipas,304,294.0,2017,7
2188,Veracruz,23272,22124.0,2017,7
2189,Yucatan,513,513.0,2017,7
2190,Total,122433,119906.0,2017,7
2191,Campeche,2096,2082.0,2017,8
2192,Chiapas,41487,41487.0,2017,8
2193,Guerrero,388,388.0,2017,8
2194,Hidalgo,3146,3146.0,2017,8
2195,Jalisco,1658,1658.0,2017,8
2196,Nayarit,38505,37381.0,2017,8
2197,Oaxaca,3033,3003.0,2017,8
2198,Puebla,143,143.0,2017,8
2199,Quintana roo,2045,1908.0,2017,8
2200,San luis potosi,1605,1605.0,2017,8
2201,Sinaloa,1414,1414.0,2017,8
2202,Sonora,14,14.0,2017,8
2203,Tabasco,2810,2746.0,2017,8
2204,Tamaulipas,304,294.0,2017,8
2205,Veracruz,23272,22190.0,2017,8
2206,Yucatan,513,513.0,2017,8
2207,Total,122433,119972.0,2017,8
2208,Campeche,2096,2082.0,2017,9
2209,Chiapas,41487,41487.0,2017,9
2210,Guerrero,388,388.0,2017,9
2211,Hidalgo,3146,3146.0,2017,9
2212,Jalisco,1658,1658.0,2017,9
2213,Nayarit,38505,37381.0,2017,9
2214,Oaxaca,3033,3003.0,2017,9
2215,Puebla,143,143.0,2017,9
2216,Quintana roo,2045,1908.0,2017,9
2217,San luis potosi,1605,1605.0,2017,9
2218,Sinaloa,1414,1414.0,2017,9
2219,Sonora,14,14.0,2017,9
2220,Tabasco,2810,2746.0,2017,9
2221,Tamaulipas,304,294.0,2017,9
2222,Veracruz,23272,23134.0,2017,9
2223,Yucatan,513,513.0,2017,9
2224,Total,122433,120916.0,2017,9
2225,Campeche,2096,2082.0,2017,12
2226,Chiapas,41487,41487.0,2017,12
2227,Guerrero,388,388.0,2017,12
2228,Hidalgo,3146,3146.0,2017,12
2229,Jalisco,1658,1658.0,2017,12
2230,Nayarit,38505,37381.0,2017,12
2231,Oaxaca,3033,3003.0,2017,12
2232,Puebla,143,143.0,2017,12
2233,Quintana roo,2045,1908.0,2017,12
2234,San luis potosi,1605,1605.0,2017,12
2235,Sinaloa,1414,1414.0,2017,12
2236,Sonora,14,14.0,2017,12
2237,Tabasco,2810,2746.0,2017,12
2238,Tamaulipas,304,294.0,2017,12
2239,Veracruz,23272,23134.0,2017,12
2240,Yucatan,513,513.0,2017,12
2241,Total,122433,120916.0,2017,12
2242,Campeche,1560,1028.0,2018,1
2243,Chiapas,41103,2500.0,2018,1
2244,Hidalgo,1852,1315.0,2018,1
2245,Nayarit,52691,424.0,2018,1
2246,San luis potosi,984,196.0,2018,1
2247,Tamaulipas,228,150.0,2018,1
2248,Veracruz,16507,1578.0,2018,1
2249,Total,125154,7190.0,2018,1
2250,Campeche,1560,1522.0,2018,2
2251,Chiapas,41220,16142.0,2018,2
2252,Guerrero,456,227.0,2018,2
2253,Hidalgo,1923,1750.0,2018,2
2254,Nayarit,52691,23338.0,2018,2
2255,Oaxaca,3026,412.0,2018,2
2256,Quintana roo,1426,320.0,2018,2
2257,San luis potosi,984,863.0,2018,2
2258,Sinaloa,1242,865.0,2018,2
2259,Tabasco,2794,488.0,2018,2
2260,Tamaulipas,228,171.0,2018,2
2261,Veracruz,18927,5435.0,2018,2
2262,Total,128650,51532.0,2018,2
2263,Campeche,1560,1544.0,2018,3
2264,Chiapas,41229,35395.0,2018,3
2265,Guerrero,456,234.0,2018,3
2266,Hidalgo,2302,1750.0,2018,3
2267,Nayarit,52691,52691.0,2018,3
2268,Oaxaca,3026,1812.0,2018,3
2269,Quintana roo,1666,1372.0,2018,3
2270,San luis potosi,984,920.0,2018,3
2271,Sinaloa,1242,1224.0,2018,3
2272,Tabasco,2998,1282.0,2018,3
2273,Tamaulipas,308,179.0,2018,3
2274,Veracruz,19689,7376.0,2018,3
2275,Total,130533,105781.0,2018,3
2276,Campeche,1560,1544.0,2018,4
2277,Chiapas,41229,40674.0,2018,4
2278,Guerrero,456,456.0,2018,4
2279,Hidalgo,2302,1801.0,2018,4
2280,Jalisco,1704,755.0,2018,4
2281,Nayarit,52691,52691.0,2018,4
2282,Nuevo leon,84,84.0,2018,4
2283,Oaxaca,3026,2790.0,2018,4
2284,Quintana roo,1666,1655.0,2018,4
2285,San luis potosi,984,928.0,2018,4
2286,Sinaloa,1242,1242.0,2018,4
2287,Tabasco,2998,2547.0,2018,4
2288,Tamaulipas,308,192.0,2018,4
2289,Veracruz,19689,12664.0,2018,4
2290,Yucatan,436,200.0,2018,4
2291,Total,130533,120225.0,2018,4
2292,Campeche,1560,1544.0,2018,5
2293,Chiapas,41229,41229.0,2018,5
2294,Guerrero,456,456.0,2018,5
2295,Hidalgo,2302,1960.0,2018,5
2296,Jalisco,1704,1580.0,2018,5
2297,Nayarit,52691,52691.0,2018,5
2298,Nuevo leon,84,84.0,2018,5
2299,Oaxaca,3026,3026.0,2018,5
2300,Puebla,98,70.0,2018,5
2301,Quintana roo,1666,1666.0,2018,5
2302,San luis potosi,984,928.0,2018,5
2303,Sinaloa,1242,1242.0,2018,5
2304,Sonora,60,60.0,2018,5
2305,Tabasco,2998,2784.0,2018,5
2306,Tamaulipas,308,192.0,2018,5
2307,Veracruz,19689,14431.0,2018,5
2308,Yucatan,436,436.0,2018,5
2309,Total,130533,124381.0,2018,5
2310,Campeche,1560,1544.0,2018,6
2311,Chiapas,41229,41229.0,2018,6
2312,Guerrero,456,456.0,2018,6
2313,Hidalgo,2302,2002.0,2018,6
2314,Jalisco,1704,1704.0,2018,6
2315,Nayarit,52691,52691.0,2018,6
2316,Nuevo leon,84,84.0,2018,6
2317,Oaxaca,3026,3026.0,2018,6
2318,Puebla,98,78.0,2018,6
2319,Quintana roo,1666,1666.0,2018,6
2320,San luis potosi,984,928.0,2018,6
2321,Sinaloa,1242,1242.0,2018,6
2322,Sonora,60,60.0,2018,6
2323,Tabasco,2998,2784.0,2018,6
2324,Tamaulipas,308,242.0,2018,6
2325,Veracruz,19689,18818.0,2018,6
2326,Yucatan,436,436.0,2018,6
2327,Total,130533,128992.0,2018,6
2328,Campeche,1560,1544.0,2018,7
2329,Chiapas,41229,41229.0,2018,7
2330,Guerrero,456,456.0,2018,7
2331,Hidalgo,2302,2002.0,2018,7
2332,Jalisco,1704,1704.0,2018,7
2333,Nayarit,52691,52691.0,2018,7
2334,Nuevo leon,84,84.0,2018,7
2335,Oaxaca,3026,3026.0,2018,7
2336,Puebla,98,98.0,2018,7
2337,Quintana roo,1666,1666.0,2018,7
2338,San luis potosi,984,928.0,2018,7
2339,Sinaloa,1242,1242.0,2018,7
2340,Sonora,60,60.0,2018,7
2341,Tabasco,2998,2784.0,2018,7
2342,Tamaulipas,308,251.0,2018,7
2343,Veracruz,19689,19290.0,2018,7
2344,Yucatan,436,436.0,2018,7
2345,Total,130533,129493.0,2018,7
2346,Campeche,1560,1544.0,2018,8
2347,Chiapas,41229,41229.0,2018,8
2348,Guerrero,456,456.0,2018,8
2349,Hidalgo,2302,2302.0,2018,8
2350,Jalisco,1704,1704.0,2018,8
2351,Nayarit,52691,52691.0,2018,8
2352,Nuevo leon,84,84.0,2018,8
2353,Oaxaca,3026,3026.0,2018,8
2354,Puebla,98,98.0,2018,8
2355,Quintana roo,1666,1666.0,2018,8
2356,San luis potosi,984,928.0,2018,8
2357,Sinaloa,1242,1242.0,2018,8
2358,Sonora,60,60.0,2018,8
2359,Tabasco,2998,2784.0,2018,8
2360,Tamaulipas,308,259.0,2018,8
2361,Veracruz,19689,19688.0,2018,8
2362,Yucatan,436,436.0,2018,8
2363,Total,130533,130200.0,2018,8
2364,Campeche,1560,1544.0,2018,9
2365,Chiapas,41229,41229.0,2018,9
2366,Guerrero,456,456.0,2018,9
2367,Hidalgo,2302,2302.0,2018,9
2368,Jalisco,1704,1704.0,2018,9
2369,Nayarit,52691,52691.0,2018,9
2370,Nuevo leon,84,84.0,2018,9
2371,Oaxaca,3026,3026.0,2018,9
2372,Puebla,98,98.0,2018,9
2373,Quintana roo,1666,1666.0,2018,9
2374,San luis potosi,984,928.0,2018,9
2375,Sinaloa,1242,1242.0,2018,9
2376,Sonora,60,60.0,2018,9
2377,Tabasco,2998,2784.0,2018,9
2378,Tamaulipas,308,259.0,2018,9
2379,Veracruz,19689,19689.0,2018,9
2380,Yucatan,436,436.0,2018,9
2381,Total,130533,130200.0,2018,9
2382,Campeche,1560,1544.0,2018,12
2383,Chiapas,41229,41229.0,2018,12
2384,Guerrero,456,456.0,2018,12
2385,Hidalgo,2302,2302.0,2018,12
2386,Jalisco,1704,1704.0,2018,12
2387,Nayarit,52691,52691.0,2018,12
2388,Nuevo leon,84,84.0,2018,12
2389,Oaxaca,3026,3026.0,2018,12
2390,Puebla,98,98.0,2018,12
2391,Quintana roo,1666,1666.0,2018,12
2392,San luis potosi,984,928.0,2018,12
2393,Sinaloa,1242,1242.0,2018,12
2394,Sonora,60,60.0,2018,12
2395,Tabasco,2998,2784.0,2018,12
2396,Tamaulipas,308,259.0,2018,12
2397,Veracruz,19689,19689.0,2018,12
2398,Yucatan,436,436.0,2018,12
2399,Total,130533,130200.0,2018,12
2400,San luis potosi,1029,869.0,2019,1
2401,Veracruz,19326,1866.0,2019,1
2402,Total,113106,2735.0,2019,1
2403,Campeche,1492,1438.0,2019,2
2404,Chiapas,41557,14817.0,2019,2
2405,Guerrero,609,341.0,2019,2
2406,Hidalgo,1752,1486.0,2019,2
2407,Nayarit,40471,24711.0,2019,2
2408,Oaxaca,3173,63.0,2019,2
2409,Quintana roo,1686,145.0,2019,2
2410,San luis potosi,1029,952.0,2019,2
2411,Sinaloa,954,850.0,2019,2
2412,Tamaulipas,268,85.0,2019,2
2413,Veracruz,20539,3171.0,2019,2
2414,Total,118506,48059.0,2019,2
2415,Campeche,1492,1471.0,2019,3
2416,Chiapas,41563,35094.0,2019,3
2417,Guerrero,702,348.0,2019,3
2418,Hidalgo,1752,1564.0,2019,3
2419,Nayarit,40801,35040.0,2019,3
2420,Oaxaca,3173,1739.0,2019,3
2421,Quintana roo,2922,1790.0,2019,3
2422,San luis potosi,1029,1029.0,2019,3
2423,Sinaloa,954,931.0,2019,3
2424,Tabasco,2906,1258.0,2019,3
2425,Tamaulipas,285,270.0,2019,3
2426,Veracruz,21219,6324.0,2019,3
2427,Total,121061,86857.0,2019,3
2428,Campeche,1492,1471.0,2019,4
2429,Chiapas,41563,41247.0,2019,4
2430,Guerrero,702,690.0,2019,4
2431,Hidalgo,1804,1603.0,2019,4
2432,Jalisco,1724,757.0,2019,4
2433,Nayarit,40801,40779.0,2019,4
2434,Oaxaca,3173,2933.0,2019,4
2435,Quintana roo,2922,2732.0,2019,4
2436,San luis potosi,1029,1029.0,2019,4
2437,Sinaloa,954,954.0,2019,4
2438,Sonora,45,20.0,2019,4
2439,Tabasco,2906,2584.0,2019,4
2440,Tamaulipas,285,270.0,2019,4
2441,Veracruz,21219,8978.0,2019,4
2442,Yucatan,408,249.0,2019,4
2443,Total,121113,106296.0,2019,4
2444,Campeche,1492,1471.0,2019,5
2445,Chiapas,41563,41563.0,2019,5
2446,Guerrero,702,702.0,2019,5
2447,Hidalgo,1804,1750.0,2019,5
2448,Jalisco,1724,1599.0,2019,5
2449,Nayarit,40801,40779.0,2019,5
2450,Oaxaca,3173,3173.0,2019,5
2451,Puebla,86,48.0,2019,5
2452,Quintana roo,2922,2922.0,2019,5
2453,San luis potosi,1029,1029.0,2019,5
2454,Sinaloa,954,954.0,2019,5
2455,Sonora,45,45.0,2019,5
2456,Tabasco,2906,2906.0,2019,5
2457,Tamaulipas,285,270.0,2019,5
2458,Veracruz,21226,15066.0,2019,5
2459,Yucatan,408,408.0,2019,5
2460,Total,121120,114685.0,2019,5
2461,Campeche,1492,1471.0,2019,6
2462,Chiapas,41563,41563.0,2019,6
2463,Guerrero,702,702.0,2019,6
2464,Hidalgo,1804,1804.0,2019,6
2465,Jalisco,1724,1724.0,2019,6
2466,Nayarit,40801,40779.0,2019,6
2467,Oaxaca,3173,3173.0,2019,6
2468,Puebla,86,68.0,2019,6
2469,Quintana roo,2922,2922.0,2019,6
2470,San luis potosi,1029,1029.0,2019,6
2471,Sinaloa,954,954.0,2019,6
2472,Sonora,45,45.0,2019,6
2473,Tabasco,2906,2906.0,2019,6
2474,Tamaulipas,285,270.0,2019,6
2475,Veracruz,21226,19411.0,2019,6
2476,Yucatan,408,408.0,2019,6
2477,Total,121120,119229.0,2019,6
2478,Campeche,1492,1471.0,2019,7
2479,Chiapas,41563,41563.0,2019,7
2480,Guerrero,702,702.0,2019,7
2481,Hidalgo,1804,1804.0,2019,7
2482,Jalisco,1724,1724.0,2019,7
2483,Nayarit,40801,40779.0,2019,7
2484,Oaxaca,3173,3173.0,2019,7
2485,Puebla,86,86.0,2019,7
2486,Quintana roo,2922,2922.0,2019,7
2487,San luis potosi,1029,1029.0,2019,7
2488,Sinaloa,954,954.0,2019,7
2489,Sonora,45,45.0,2019,7
2490,Tabasco,2906,2906.0,2019,7
2491,Tamaulipas,285,285.0,2019,7
2492,Veracruz,21226,19854.0,2019,7
2493,Yucatan,408,408.0,2019,7
2494,Total,121120,119705.0,2019,7
2495,Campeche,1492,1471.0,2019,8
2496,Chiapas,41563,41563.0,2019,8
2497,Guerrero,702,702.0,2019,8
2498,Hidalgo,1804,1804.0,2019,8
2499,Jalisco,1724,1724.0,2019,8
2500,Nayarit,40801,40779.0,2019,8
2501,Oaxaca,3173,3173.0,2019,8
2502,Puebla,86,86.0,2019,8
2503,Quintana roo,2922,2922.0,2019,8
2504,San luis potosi,1029,1029.0,2019,8
2505,Sinaloa,954,954.0,2019,8
2506,Sonora,45,45.0,2019,8
2507,Tabasco,2906,2906.0,2019,8
2508,Tamaulipas,285,285.0,2019,8
2509,Veracruz,21226,20214.0,2019,8
2510,Yucatan,408,408.0,2019,8
2511,Total,121120,120065.0,2019,8
2512,Campeche,1492,1471.0,2019,9
2513,Chiapas,41563,41563.0,2019,9
2514,Guerrero,702,702.0,2019,9
2515,Hidalgo,1804,1804.0,2019,9
2516,Jalisco,1724,1724.0,2019,9
2517,Nayarit,40801,40779.0,2019,9
2518,Oaxaca,3173,3173.0,2019,9
2519,Puebla,86,86.0,2019,9
2520,Quintana roo,2922,2922.0,2019,9
2521,San luis potosi,1029,1029.0,2019,9
2522,Sinaloa,954,954.0,2019,9
2523,Sonora,45,45.0,2019,9
2524,Tabasco,2906,2906.0,2019,9
2525,Tamaulipas,285,285.0,2019,9
2526,Veracruz,21226,21031.0,2019,9
2527,Yucatan,408,408.0,2019,9
2528,Total,121120,120882.0,2019,9
2529,Campeche,1492,1471.0,2019,12
2530,Chiapas,41563,41563.0,2019,12
2531,Guerrero,702,702.0,2019,12
2532,Hidalgo,1804,1804.0,2019,12
2533,Jalisco,1724,1724.0,2019,12
2534,Nayarit,40801,40779.0,2019,12
2535,Oaxaca,3173,3173.0,2019,12
2536,Puebla,86,86.0,2019,12
2537,Quintana roo,2922,2922.0,2019,12
2538,San luis potosi,1029,1029.0,2019,12
2539,Sinaloa,954,954.0,2019,12
2540,Sonora,45,45.0,2019,12
2541,Tabasco,2906,2906.0,2019,12
2542,Tamaulipas,285,285.0,2019,12
2543,Veracruz,21226,21031.0,2019,12
2544,Yucatan,408,408.0,2019,12
2545,Total,121120,120882.0,2019,12
2546,Guerrero,714,221.0,2020,1
2547,Nayarit,50075,85.0,2020,1
2548,San luis potosi,987,909.0,2020,1
2549,Sinaloa,1197,30.0,2020,1
2550,Veracruz,16543,1883.0,2020,1
2551,Total,119225,3127.0,2020,1
2552,Campeche,1431,1226.0,2020,2
2553,Chiapas,41715,13416.0,2020,2
2554,Guerrero,714,404.0,2020,2
2555,Hidalgo,1703,1627.0,2020,2
2556,Nayarit,50075,22417.0,2020,2
2557,Oaxaca,3088,72.0,2020,2
2558,Quintana roo,2477,16.0,2020,2
2559,San luis potosi,987,966.0,2020,2
2560,Sinaloa,1245,253.0,2020,2
2561,Tamaulipas,158,8.0,2020,2
2562,Veracruz,20166,4661.0,2020,2
2563,Total,127865,45065.0,2020,2
2564,Campeche,1431,1299.0,2020,3
2565,Chiapas,41885,35230.0,2020,3
2566,Guerrero,735,460.0,2020,3
2567,Hidalgo,1876,1703.0,2020,3
2568,Nayarit,52520,43826.0,2020,3
2569,Oaxaca,3088,72.0,2020,3
2570,Quintana roo,2552,290.0,2020,3
2571,San luis potosi,987,987.0,2020,3
2572,Sinaloa,1245,1206.0,2020,3
2573,Tabasco,2997,1224.0,2020,3
2574,Tamaulipas,158,153.0,2020,3
2575,Veracruz,20773,6374.0,2020,3
2576,Total,132398,92824.0,2020,3
2577,Campeche,1431,1299.0,2020,4
2578,Chiapas,41885,41304.0,2020,4
2579,Guerrero,735,714.0,2020,4
2580,Hidalgo,1876,1703.0,2020,4
2581,Jalisco,1741,621.0,2020,4
2582,Nayarit,52520,46193.0,2020,4
2583,Oaxaca,3088,2854.0,2020,4
2584,Quintana roo,2552,1468.0,2020,4
2585,San luis potosi,987,987.0,2020,4
2586,Sinaloa,1245,1206.0,2020,4
2587,Sonora,20,10.0,2020,4
2588,Tabasco,2997,2573.0,2020,4
2589,Tamaulipas,158,157.0,2020,4
2590,Veracruz,20773,9750.0,2020,4
2591,Yucatan,329,329.0,2020,4
2592,Total,132398,111169.0,2020,4
2593,Campeche,1431,1431.0,2020,5
2594,Chiapas,41885,41885.0,2020,5
2595,Guerrero,735,735.0,2020,5
2596,Hidalgo,1876,1703.0,2020,5
2597,Jalisco,1741,1579.0,2020,5
2598,Nayarit,52520,46193.0,2020,5
2599,Oaxaca,3088,3088.0,2020,5
2600,Puebla,59,29.0,2020,5
2601,Quintana roo,2552,1474.0,2020,5
2602,San luis potosi,987,987.0,2020,5
2603,Sinaloa,1245,1238.0,2020,5
2604,Sonora,20,20.0,2020,5
2605,Tabasco,2997,2933.0,2020,5
2606,Tamaulipas,158,158.0,2020,5
2607,Veracruz,20773,15290.0,2020,5
2608,Yucatan,329,329.0,2020,5
2609,Total,132398,119071.0,2020,5
2610,Campeche,1431,1431.0,2020,6
2611,Chiapas,41885,41885.0,2020,6
2612,Guerrero,735,735.0,2020,6
2613,Hidalgo,1876,1772.0,2020,6
2614,Jalisco,1741,1741.0,2020,6
2615,Nayarit,52520,46193.0,2020,6
2616,Oaxaca,3088,3088.0,2020,6
2617,Puebla,59,41.0,2020,6
2618,Quintana roo,2552,2374.0,2020,6
2619,San luis potosi,987,987.0,2020,6
2620,Sinaloa,1245,1238.0,2020,6
2621,Sonora,20,20.0,2020,6
2622,Tabasco,2997,2933.0,2020,6
2623,Tamaulipas,158,158.0,2020,6
2624,Veracruz,20773,18925.0,2020,6
2625,Yucatan,329,329.0,2020,6
2626,Total,132398,123850.0,2020,6
2627,Campeche,1431,1431.0,2020,7
2628,Chiapas,41885,41885.0,2020,7
2629,Guerrero,735,735.0,2020,7
2630,Hidalgo,1876,1876.0,2020,7
2631,Jalisco,1741,1741.0,2020,7
2632,Nayarit,52520,46193.0,2020,7
2633,Oaxaca,3088,3088.0,2020,7
2634,Puebla,59,41.0,2020,7
2635,Quintana roo,2552,2374.0,2020,7
2636,San luis potosi,987,987.0,2020,7
2637,Sinaloa,1245,1238.0,2020,7
2638,Sonora,20,20.0,2020,7
2639,Tabasco,2997,2933.0,2020,7
2640,Tamaulipas,158,158.0,2020,7
2641,Veracruz,20773,20513.0,2020,7
2642,Yucatan,329,329.0,2020,7
2643,Total,132398,125542.0,2020,7
2644,Campeche,1431,1431.0,2020,8
2645,Chiapas,41885,41885.0,2020,8
